cell,stimul,frame,time,mask,int,delta,rel
cell3_01_27,20,90,14.0,down,2098.762,-0.07363711888688938,1.0463142529246778
cell3_01_27,20,91,14.2,cell,2006.675,-0.0682691813017447,2006.675
cell3_01_27,20,91,14.2,up,1581.765,-0.08830974315737343,0.7882517099181483
cell3_01_27,20,91,14.2,down,2112.815,-0.0674343300197942,1.0528934680503819
cell3_01_27,20,92,14.4,cell,2001.287,-0.07077091459246,2001.287
cell3_01_27,20,92,14.4,up,1635.916,-0.0570984449567653,0.8174319825192489
cell3_01_27,20,92,14.4,down,2104.501,-0.07110400814126498,1.0515738122518161
cell3_01_27,20,93,14.6,cell,2000.152,-0.07129791297496962,2000.152
cell3_01_27,20,93,14.6,up,1600.655,-0.07742201397398835,0.8002666797323403
cell3_01_27,20,93,14.6,down,2094.763,-0.07540221905621376,1.0473019050552157
cell3_01_27,20,94,14.8,cell,1986.444,-0.07766275335157061,1986.444
cell3_01_27,20,94,14.8,up,1658.092,-0.0443167465782184,0.8347036211441149
cell3_01_27,20,94,14.8,down,2073.662,-0.08471589214271326,1.0439065989275307
cell3_01_27,20,95,15.0,cell,2006.382,-0.06840522581811057,2006.382
cell3_01_27,20,95,15.0,up,1628.21,-0.06153999292326424,0.8115154541856935
cell3_01_27,20,95,15.0,down,2104.145,-0.07126114133963453,1.048726015285225
cell3_01_27,20,96,15.2,cell,1995.319,-0.07354195102137412,1995.319
cell3_01_27,20,96,15.2,up,1595.849,-0.08019207360635201,0.7997964235292703
cell3_01_27,20,96,15.2,down,2104.885,-0.07093451615201253,1.054911520413528
cell3_01_27,20,97,15.4,cell,1994.193,-0.07406477056208412,1994.193
cell3_01_27,20,97,15.4,up,1609.983,-0.07204558529094884,0.8073355989114394
cell3_01_27,20,97,15.4,down,2089.762,-0.0776095873849935,1.0479236463070527
cell3_01_27,20,98,15.6,cell,2008.585,-0.06738233820871083,2008.585
cell3_01_27,20,98,15.6,up,1659.244,-0.04365276224686543,0.8260760684760664
cell3_01_27,20,98,15.6,down,2103.254,-0.07165441572094687,1.0471321850954776
cell3_01_27,20,99,15.8,cell,2011.284,-0.06612914998457554,2011.284
cell3_01_27,20,99,15.8,up,1642.235,-0.053456329514213134,0.8165107463689861
cell3_01_27,20,99,15.8,down,2113.64,-0.06707018707413473,1.0508908736906373
cell3_01_27,20,100,16.0,cell,1982.564,-0.07946429848296913,1982.564
cell3_01_27,20,100,16.0,up,1601.958,-0.07667099697420264,0.8080233475438876
cell3_01_27,20,100,16.0,down,2079.179,-0.08228076895337531,1.0487323486152276
cell3_01_27,20,101,16.2,cell,1996.954,-0.07278279476110695,1996.954
cell3_01_27,20,101,16.2,up,1604.782,-0.07504331316192747,0.8036149055010782
cell3_01_27,20,101,16.2,down,2094.766,-0.07540089490004766,1.0489805974499162
cell3_01_27,20,102,16.4,cell,2011.704,-0.06593413736725928,2011.704
cell3_01_27,20,102,16.4,up,1680.723,-0.03127279744379872,0.8354723160067287
cell3_01_27,20,102,16.4,down,2108.004,-0.06955783512472526,1.04786986554682
cell3_01_27,20,103,16.6,cell,2001.589,-0.07063069123429448,2001.589
cell3_01_27,20,103,16.6,up,1621.21,-0.06557461993669442,0.8099614855996911
cell3_01_27,20,103,16.6,down,2083.372,-0.08043004001864758,1.0408590374947104
cell3_01_27,20,104,16.8,cell,2006.984,-0.06812570773329055,2006.984
cell3_01_27,20,104,16.8,up,1650.151,-0.04889374273731114,0.8222043623666159
cell3_01_27,20,104,16.8,down,2094.929,-0.0753289490816931,1.0438194823675726
cell3_01_27,20,105,17.0,cell,2000.025,-0.07135688107592002,2000.025
cell3_01_27,20,105,17.0,up,1698.261,-0.021164327649293217,0.849119886001425
cell3_01_27,20,105,17.0,down,2086.176,-0.07919239538879376,1.0430749615629804
cell3_01_27,20,106,17.2,cell,1996.263,-0.07310363694816789,1996.263
