cell,stimul,frame,time,mask,int,delta,rel
cell8_02_22,20,117,97.0,up,492.428,0.01608622293075514,1.0778862023526528
cell8_02_22,20,117,97.0,down,434.502,-0.12296853096391265,0.9510907395489946
cell8_02_22,20,118,98.0,cell,459.974,-0.07208660584186788,459.974
cell8_02_22,20,118,98.0,up,487.564,0.006049743712808214,1.0599816511368034
cell8_02_22,20,118,98.0,down,435.692,-0.12056654559180173,0.9472100596990265
cell8_02_22,20,119,99.0,cell,457.942,-0.07618579409365887,457.942
cell8_02_22,20,119,99.0,up,483.607,-0.0021152127562329283,1.0560442152062925
cell8_02_22,20,119,99.0,down,433.763,-0.12446018406474464,0.9472007372112625
cell8_02_22,20,120,100.0,cell,456.842,-0.07840484285201035,456.842
cell8_02_22,20,120,100.0,up,472.323,-0.025398854099841925,1.0338869893748823
cell8_02_22,20,120,100.0,down,435.818,-0.12031221772887238,0.9539797128985513
cell3_01_22,20,1,-19.0,cell,761.003,-0.0036935200534362,761.003
cell3_01_22,20,1,-19.0,up,645.088,0.00411709676967448,0.8476812837794331
cell3_01_22,20,1,-19.0,down,637.545,-0.002483523364411449,0.837769364903949
cell3_01_22,20,2,-18.0,cell,765.714,0.00247412951828464,765.714
cell3_01_22,20,2,-18.0,up,645.3,0.004447087134578431,0.8427428517697206
cell3_01_22,20,2,-18.0,down,642.33,0.005003189480487928,0.8388641189791489
cell3_01_22,20,3,-17.0,cell,759.106,-0.006177075824515525,759.106
cell3_01_22,20,3,-17.0,up,636.232,-0.009667783756691275,0.8381332778294467
cell3_01_22,20,3,-17.0,down,637.262,-0.002926311187840206,0.8394901370823047
cell3_01_22,20,4,-16.0,cell,764.215,0.0005116360544744807,764.215
cell3_01_22,20,4,-16.0,up,640.229,-0.00344622013159135,0.8377603161414
cell3_01_22,20,4,-16.0,down,640.195,0.0016627230387199388,0.8377158260437181
cell3_01_22,20,5,-15.0,cell,763.476,-0.00045586405877151597,763.476
cell3_01_22,20,5,-15.0,up,642.703,0.00040470516450485244,0.8418116614012752
cell3_01_22,20,5,-15.0,down,641.66,0.0039548932200734995,0.840445541182696
cell3_01_22,20,6,-14.0,cell,762.55,-0.0016681849043273973,762.55
cell3_01_22,20,6,-14.0,up,649.728,0.011339527397761309,0.8520464231853648
cell3_01_22,20,6,-14.0,down,638.356,-0.0012146155029248123,0.837133302734247
cell3_01_22,20,7,-13.0,cell,766.591,0.003622299476764553,766.591
cell3_01_22,20,7,-13.0,up,642.201,-0.0003766871146544702,0.8377361591774493
cell3_01_22,20,7,-13.0,down,640.09,0.0014984378038788609,0.8349824091334233
cell3_01_22,20,8,-12.0,cell,764.369,0.0007132531281414271,764.369
cell3_01_22,20,8,-12.0,up,649.088,0.01034333006974935,0.849181481718908
cell3_01_22,20,8,-12.0,down,644.557,0.008487601080402337,0.8432537164641685
cell3_01_22,20,9,-11.0,cell,758.38,-0.007127556314659722,758.38
cell3_01_22,20,9,-11.0,up,638.527,-0.006095482400773205,0.8419618133389595
cell3_01_22,20,9,-11.0,down,632.701,-0.010062548865078427,0.8342796487249137
cell3_01_22,20,10,-10.0,cell,772.838,0.011800882978046599,772.838
cell3_01_22,20,10,-10.0,up,635.334,-0.011065573132558121,0.8220791420711714
cell3_01_22,20,10,-10.0,down,636.627,-0.00391984570330749,0.8237521964499674
cell3_01_22,20,11,-9.0,cell,771.749,0.010375162242830378,771.749
cell3_01_22,20,11,-9.0,up,638.561,-0.006042559417722582,0.8274205732692883
cell3_01_22,20,11,-9.0,down,643.681,0.007116992835442761,0.8340548546224226
cell3_01_22,20,12,-8.0,cell,765.738,0.002505550360934036,765.738
cell3_01_22,20,12,-8.0,up,650.697,0.012847832414704526,0.8497645408742938
cell3_01_22,20,12,-8.0,down,638.485,-0.0010127793572629218,0.8338165273239672
cell3_01_22,20,13,-7.0,cell,766.491,0.0034913792990587107,766.491
cell3_01_22,20,13,-7.0,up,649.147,0.010435167010925584,0.8469075305515655
cell3_01_22,20,13,-7.0,down,637.781,-0.0021142727413401537,0.832078915473241
cell3_01_22,20,14,-6.0,cell,771.464,0.010002039736368854,771.464
cell3_01_22,20,14,-6.0,up,648.558,0.009518354157489473,0.8406847241089668
cell3_01_22,20,14,-6.0,down,637.306,-0.0028574678513352348,0.8260994680244315
cell3_01_22,20,15,-5.0,cell,762.538,-0.0016838953256520211,762.538
cell3_01_22,20,15,-5.0,up,610.878,-0.04913276352921573,0.8011115511620405
cell3_01_22,20,15,-5.0,down,657.667,0.028999786116270517,0.8624711161935537
cell3_01_22,20,16,-4.0,cell,768.38,0.005964461455921521,768.38
cell3_01_22,20,16,-4.0,up,604.524,-0.059023135126384726,0.7867513469897707
cell3_01_22,20,16,-4.0,down,661.161,0.03446657288326683,0.8604609698326349
cell3_01_22,20,17,-3.0,cell,773.733,0.012972618568513597,773.733
cell3_01_22,20,17,-3.0,up,606.198,-0.05641745649030343,0.7834718177976124
cell3_01_22,20,17,-3.0,down,659.261,0.03149379244328597,0.8520523229589536
cell3_01_22,20,18,-2.0,cell,770.122,0.008245090951556722,770.122
cell3_01_22,20,18,-2.0,up,615.054,-0.04263257596393767,0.7986448900304107
cell3_01_22,20,18,-2.0,down,662.256,0.03617983318946638,0.859936477597056
cell3_01_22,20,19,-1.0,cell,769.721,0.007720101038956476,769.721
cell3_01_22,20,19,-1.0,up,658.635,0.025203792398703087,0.8556801750244569
cell3_01_22,20,19,-1.0,down,634.504,-0.007241536689664984,0.8243298545836738
cell3_01_22,20,20,0.0,cell,800.415,0.04790474038397849,800.415
cell3_01_22,20,20,0.0,up,680.907,0.05987145941352004,0.850692453289856
cell3_01_22,20,20,0.0,down,605.794,-0.05216181375906053,0.7568498841226114
cell3_01_22,20,21,1.0,cell,756.854,-0.009125398226450358,756.854
cell3_01_22,20,21,1.0,up,682.246,0.061955691010720015,0.9014235242199948
cell3_01_22,20,21,1.0,down,603.718,-0.055409967545060744,0.7976677139844672
cell3_01_22,20,22,2.0,cell,754.746,-0.011885195572488965,754.746
cell3_01_22,20,22,2.0,up,669.164,0.04159279500282516,0.8866082099143288
cell3_01_22,20,22,2.0,down,597.981,-0.06438619985251878,0.7922943612818087
cell3_01_22,20,23,3.0,cell,755.281,-0.01118477262176291,755.281
cell3_01_22,20,23,3.0,up,668.51,0.040574805858262925,0.8851142819692274
cell3_01_22,20,23,3.0,down,596.493,-0.066714356323409,0.7897630153545503
cell3_01_22,20,24,4.0,cell,748.747,-0.019739097033060683,748.747
cell3_01_22,20,24,4.0,up,670.762,0.044080175206205004,0.8958459933729284
cell3_01_22,20,24,4.0,down,600.791,-0.059989614043915375,0.8023952015834456
cell3_01_22,20,25,5.0,cell,752.782,-0.014456467862631045,752.782
cell3_01_22,20,25,5.0,up,635.419,-0.010933265674931475,0.8440943061869173
cell3_01_22,20,25,5.0,down,618.741,-0.03190466199251704,0.8219391536992117
cell3_01_22,20,26,6.0,cell,745.27,-0.02429119161189175,745.27
cell3_01_22,20,26,6.0,up,640.476,-0.0030617502253117938,0.8593878728514498
cell3_01_22,20,26,6.0,down,614.235,-0.03895484549912432,0.8241778147517007
cell3_01_22,20,27,7.0,cell,752.401,-0.014955273739690302,752.401
cell3_01_22,20,27,7.0,up,643.853,0.002194747238276342,0.8557311858968821
cell3_01_22,20,27,7.0,down,610.9,-0.04417285748193294,0.811934061756962
cell3_01_22,20,28,8.0,cell,753.472,-0.013553118636461017,753.472
cell3_01_22,20,28,8.0,up,646.881,0.0069080058464330504,0.8585335619638155
cell3_01_22,20,28,8.0,down,611.754,-0.04283667090522567,0.8119133823154676
cell3_01_22,20,29,9.0,cell,752.901,-0.014300672851161239,752.901
cell3_01_22,20,29,9.0,up,645.833,0.005276732721813431,0.8577927244086541
cell3_01_22,20,29,9.0,down,609.802,-0.04589081165198499,0.809936498955374
cell3_01_22,20,30,10.0,cell,751.644,-0.015946339484923234,751.644
cell3_01_22,20,30,10.0,up,642.49,7.315824127591936e-05,0.8547796563266653
cell3_01_22,20,30,10.0,down,611.953,-0.04252531126966985,0.8141527105917162
cell3_01_22,20,31,11.0,cell,755.048,-0.011489816635817383,755.048
cell3_01_22,20,31,11.0,up,639.813,-0.004093748394799221,0.8473805638846802
cell3_01_22,20,31,11.0,down,614.09,-0.03918171558533336,0.8133125311238492
cell3_01_22,20,32,12.0,cell,753.956,-0.012919464976364835,753.956
cell3_01_22,20,32,12.0,up,644.096,0.0025729909112559715,0.8542885791743815
cell3_01_22,20,32,12.0,down,619.692,-0.030416707151242364,0.8219206425839174
cell3_01_22,20,33,13.0,cell,751.952,-0.015543105337589342,751.952
cell3_01_22,20,33,13.0,up,644.32,0.002921659976060236,0.8568632040343002
cell3_01_22,20,33,13.0,down,616.024,-0.0361557380216897,0.8192331425410132
cell3_01_22,20,34,14.0,cell,749.704,-0.018486190932416068,749.704
cell3_01_22,20,34,14.0,up,644.428,0.0030897682751621757,0.8595765795567317
cell3_01_22,20,34,14.0,down,612.792,-0.04121259401222557,0.8173785920843427
cell3_01_22,20,35,15.0,cell,747.931,-0.020807405683140004,747.931
cell3_01_22,20,35,15.0,up,643.977,0.0023877604705787,0.8610112430157326
cell3_01_22,20,35,15.0,down,613.45,-0.040183073207221635,0.8201959806452734
cell3_01_22,20,36,16.0,cell,744.261,-0.025612176204943417,744.261
cell3_01_22,20,36,16.0,up,647.53,0.0079182121993702,0.8700308090844475
cell3_01_22,20,36,16.0,down,613.557,-0.040015658729812234,0.8243841878050846
cell3_01_22,20,37,17.0,cell,751.615,-0.015984306336457914,751.615
cell3_01_22,20,37,17.0,up,656.368,0.02167507467588575,0.8732768771245918
cell3_01_22,20,37,17.0,down,614.663,-0.03828518758948652,0.8177896928613718
cell3_01_22,20,38,18.0,cell,747.286,-0.02165184082934262,747.286
cell3_01_22,20,38,18.0,up,644.014,0.0024453531286044465,0.8618039144316902
cell3_01_22,20,38,18.0,down,617.287,-0.03417962133974445,0.8260384912871378
cell3_01_22,20,39,19.0,cell,751.317,-0.01637444846602124,751.317
cell3_01_22,20,39,19.0,up,645.839,0.005286072071763677,0.8596091929238924
cell3_01_22,20,39,19.0,down,611.416,-0.04336551289928538,0.8137923140298969
cell3_01_22,20,40,20.0,cell,746.987,-0.02204329216068297,746.987
cell3_01_22,20,40,20.0,up,641.096,-0.0020966840638001814,0.8582425129219117
cell3_01_22,20,40,20.0,down,605.893,-0.05200691625192461,0.8111158560992361
cell3_01_22,20,41,21.0,cell,739.818,-0.03142895970041264,739.818
cell3_01_22,20,41,21.0,up,641.535,-0.0014133549591170197,0.8671524618216913
cell3_01_22,20,41,21.0,down,607.686,-0.04920155028935316,0.8213993171293481
cell3_01_22,20,42,22.0,cell,749.244,-0.019088423749862703,749.244
cell3_01_22,20,42,22.0,up,648.377,0.009236617100661022,0.8653749646310146
cell3_01_22,20,42,22.0,down,610.626,-0.044601563713803874,0.8149895094255009
cell3_01_22,20,43,23.0,cell,753.656,-0.013312225509482361,753.656
cell3_01_22,20,43,23.0,up,647.938,0.00855328799597786,0.8597264534482576
cell3_01_22,20,43,23.0,down,613.981,-0.03935225930531127,0.8146700882100056
cell3_01_22,20,44,24.0,cell,748.359,-0.02024706732255913,748.359
cell3_01_22,20,44,24.0,up,650.654,0.012780900406728711,0.8694410035825051
cell3_01_22,20,44,24.0,down,609.116,-0.04696414185294657,0.8139355576668417
cell3_01_22,20,45,25.0,cell,746.742,-0.022364046596062215,746.742
cell3_01_22,20,45,25.0,up,636.32,-0.009530806624089505,0.8521283120542303
cell3_01_22,20,45,25.0,down,606.482,-0.05108535431553063,0.8121707363453509
cell3_01_22,20,46,26.0,cell,743.377,-0.026769510575862816,743.377
cell3_01_22,20,46,26.0,up,637.873,-0.0071134715453354406,0.8580747050285388
cell3_01_22,20,46,26.0,down,602.032,-0.05804791903022261,0.80986094538841
cell3_01_22,20,47,27.0,cell,743.893,-0.026093962458900725,743.893
cell3_01_22,20,47,27.0,up,651.204,0.013637007485488935,0.87540009114214
cell3_01_22,20,47,27.0,down,602.669,-0.057051255272187004,0.8101554927926462
cell3_01_22,20,48,28.0,cell,746.226,-0.02303959471302416,746.226
cell3_01_22,20,48,28.0,up,645.181,0.004261856693901337,0.864591960076438
cell3_01_22,20,48,28.0,down,606.808,-0.05057528777688124,0.813169200751515
cell3_01_22,20,49,29.0,cell,748.79,-0.019682801356647177,748.79
cell3_01_22,20,49,29.0,up,629.711,-0.019818100594138268,0.8409714339133804
cell3_01_22,20,49,29.0,down,607.286,-0.04982739880303349,0.811023117295904
cell3_01_22,20,50,30.0,cell,749.263,-0.019063548916098592,749.263
cell3_01_22,20,50,30.0,up,641.847,-0.0009277087617111613,0.8566377894010514
cell3_01_22,20,50,30.0,down,606.708,-0.05073174990530133,0.8097397042160095
cell3_01_22,20,51,31.0,cell,742.137,-0.028392920779414903,742.137
cell3_01_22,20,51,31.0,up,645.028,0.004023703270173442,0.8691494966562778
cell3_01_22,20,51,31.0,down,604.592,-0.05404248854266949,0.8146635998474676
cell3_01_22,20,52,32.0,cell,745.719,-0.02370336001399256,745.719
cell3_01_22,20,52,32.0,up,640.555,-0.0029387821176353915,0.8589763704558955
cell3_01_22,20,52,32.0,down,605.566,-0.052518547411858164,0.812056552132908
cell3_01_22,20,53,33.0,cell,746.802,-0.022285494489438652,746.802
cell3_01_22,20,53,33.0,up,638.445,-0.00622312018342473,0.8549053162685692
cell3_01_22,20,53,33.0,down,607.377,-0.049685018266171235,0.8133039279487735
cell3_01_22,20,54,34.0,cell,748.647,-0.019870017210766377,748.647
cell3_01_22,20,54,34.0,up,647.756,0.008269994380824429,0.8652355516017561
cell3_01_22,20,54,34.0,down,606.784,-0.050612838687702055,0.8105074888432064
cell3_01_22,20,55,35.0,cell,749.95,-0.018164127295259645,749.95
cell3_01_22,20,55,35.0,up,637.98,-0.006946919804558483,0.8506967131142076
cell3_01_22,20,55,35.0,down,607.94,-0.04880413648316621,0.8106407093806254
cell3_01_22,20,56,36.0,cell,751.657,-0.015929319861821434,751.657
cell3_01_22,20,56,36.0,up,645.439,0.004663448741756049,0.8586882048593972
cell3_01_22,20,56,36.0,down,607.492,-0.04950508681848817,0.8082037418663033
cell3_01_22,20,57,37.0,cell,751.791,-0.015753886823695627,751.791
cell3_01_22,20,57,37.0,up,641.445,-0.0015534452083685768,0.8532225046588746
cell3_01_22,20,57,37.0,down,608.42,-0.048053118266750135,0.8092940724217235
cell3_01_22,20,58,38.0,cell,748.147,-0.020524618099295438,748.147
cell3_01_22,20,58,38.0,up,638.966,-0.005412153296090043,0.8540647760400027
cell3_01_22,20,58,38.0,down,606.843,-0.05052052603193428,0.8111280269786552
cell3_01_22,20,59,39.0,cell,746.532,-0.02263897896924432,746.532
cell3_01_22,20,59,39.0,up,639.81,-0.004098418069774343,0.8570429666779186
cell3_01_22,20,59,39.0,down,605.845,-0.05208201807356624,0.8115459216751593
cell3_01_22,20,60,40.0,cell,747.132,-0.021853457903009566,747.132
cell3_01_22,20,60,40.0,up,643.728,0.0020001774476490026,0.861598753633896
cell3_01_22,20,60,40.0,down,608.894,-0.04731148777803904,0.8149751315697896
cell3_01_22,20,61,41.0,cell,743.35,-0.026804859023843296,743.35
cell3_01_22,20,61,41.0,up,630.853,-0.018040510986966986,0.8486621376202327
cell3_01_22,20,61,41.0,down,601.338,-0.059133766201457855,0.8089567498486581
cell3_01_22,20,62,42.0,cell,740.053,-0.031121297282803963,740.053
cell3_01_22,20,62,42.0,up,629.581,-0.020020453176390694,0.8507242048880284
cell3_01_22,20,62,42.0,down,603.872,-0.05516901586729388,0.8159848010885706
cell3_01_22,20,63,43.0,cell,747.001,-0.022024963335804143,747.001
cell3_01_22,20,63,43.0,up,649.836,0.011507635696863425,0.8699265462830706
cell3_01_22,20,63,43.0,down,606.367,-0.051265285763213694,0.8117351917868918
cell3_01_22,20,64,44.0,cell,744.516,-0.0252783297517936,744.516
cell3_01_22,20,64,44.0,up,653.385,0.01703186119235482,0.8775969891849201
cell3_01_22,20,64,44.0,down,602.822,-0.056811868215704296,0.8096830692691628
cell3_01_22,20,65,45.0,cell,747.067,-0.021938556018518265,747.067
cell3_01_22,20,65,45.0,up,643.717,0.0019830553060738478,0.861658994440927
cell3_01_22,20,65,45.0,down,607.797,-0.049027877326806926,0.8135776309219923
cell3_01_22,20,66,46.0,cell,750.467,-0.017487269976520673,750.467
cell3_01_22,20,66,46.0,up,651.405,0.01394987570881773,0.8679995256287085
cell3_01_22,20,66,46.0,down,606.487,-0.051077531209109635,0.8081461276778326
cell3_01_22,20,67,47.0,cell,748.408,-0.02018291643548331,748.408
cell3_01_22,20,67,47.0,up,645.64,0.004976316965084844,0.8626845250184391
cell3_01_22,20,67,47.0,down,609.665,-0.046105164767920544,0.8146158245235219
cell3_01_22,20,68,48.0,cell,754.015,-0.012842222071518446,754.015
cell3_01_22,20,68,48.0,up,646.371,0.006114161100673519,0.8572389143452053
cell3_01_22,20,68,48.0,down,611.521,-0.04320122766444448,0.811019674674907
cell3_01_22,20,69,49.0,cell,748.202,-0.02045261200155731,748.202
cell3_01_22,20,69,49.0,up,652.45,0.015576479158462404,0.8720238652128703
cell3_01_22,20,69,49.0,down,608.009,-0.04869617761455644,0.8126268039914355
cell3_01_22,20,70,50.0,cell,744.704,-0.02503219981770669,744.704
cell3_01_22,20,70,50.0,up,645.963,0.005479085304065857,0.8674090645410795
cell3_01_22,20,70,50.0,down,602.754,-0.0569182624630299,0.8093873539016845
cell3_01_22,20,71,51.0,cell,746.574,-0.02258399249460799,746.574
cell3_01_22,20,71,51.0,up,640.272,-0.0033792881236155356,0.8576135788280869
cell3_01_22,20,71,51.0,down,606.976,-0.05031243140113555,0.8130151867062073
cell3_01_22,20,72,52.0,cell,747.378,-0.021531394265853144,747.378
cell3_01_22,20,72,52.0,up,638.156,-0.006672965539355296,0.8538597603889865
cell3_01_22,20,72,52.0,down,610.777,-0.0443653058998895,0.8172263566762736
cell3_01_22,20,73,53.0,cell,747.021,-0.021998779300263005,747.021
cell3_01_22,20,73,53.0,up,644.541,0.0032656593658893784,0.8628151015834897
cell3_01_22,20,73,53.0,down,609.921,-0.04570462171916509,0.8164710229029707
cell3_01_22,20,74,54.0,cell,752.161,-0.015269482166184263,752.161
cell3_01_22,20,74,54.0,up,655.66,0.020573031381772366,0.8717016702541078
cell3_01_22,20,74,54.0,down,604.095,-0.054820105320917065,0.8031458690360177
cell3_01_22,20,75,55.0,cell,748.075,-0.020618880627243628,748.075
cell3_01_22,20,75,55.0,up,639.935,-0.0039038482791470034,0.855442301908231
cell3_01_22,20,75,55.0,down,601.441,-0.0589726102091851,0.8039848945627109
cell3_01_22,20,76,56.0,cell,745.062,-0.0245635055815198,745.062
cell3_01_22,20,76,56.0,up,644.637,0.0034150889650910042,0.8652125594916932
cell3_01_22,20,76,56.0,down,608.613,-0.047751146358899293,0.8168622208621565
cell3_01_22,20,77,57.0,cell,751.641,-0.015950267090254464,751.641
cell3_01_22,20,77,57.0,up,642.558,0.00017900420737716668,0.8548735367016967
cell3_01_22,20,77,57.0,down,606.229,-0.05148120350043324,0.8065406224514098
cell3_01_22,20,78,58.0,cell,743.384,-0.026760346163423328,743.384
cell3_01_22,20,78,58.0,up,641.133,-0.002039091405774435,0.8624519763675301
cell3_01_22,20,78,58.0,down,602.149,-0.057864858339971216,0.810010707790321
cell3_01_22,20,79,59.0,cell,737.863,-0.033988449174561175,737.863
cell3_01_22,20,79,59.0,up,636.031,-0.009980651980020072,0.8619906405389617
cell3_01_22,20,79,59.0,down,602.769,-0.05689479314376692,0.816911811542251
cell3_01_22,20,80,60.0,cell,742.044,-0.028514676544681258,742.044
cell3_01_22,20,80,60.0,up,649.059,0.010298189878323814,0.8746907191487298
cell3_01_22,20,80,60.0,down,598.928,-0.06290450349638094,0.8071327306736528
cell3_01_22,20,81,61.0,cell,741.93,-0.028663925547265927,741.93
cell3_01_22,20,81,61.0,up,646.864,0.006881544354907827,0.871866618144569
cell3_01_22,20,81,61.0,down,602.965,-0.05658812737206358,0.8126979634197298
cell3_01_22,20,82,62.0,cell,730.814,-0.04321701250104402,730.814
cell3_01_22,20,82,62.0,up,639.008,-0.00534677784643921,0.8743784328160107
cell3_01_22,20,82,62.0,down,592.651,-0.07272563129730736,0.8109464241243326
cell3_01_22,20,83,63.0,cell,736.031,-0.0363869068301318,736.031
cell3_01_22,20,83,63.0,up,633.337,-0.014174020107620434,0.8604759853864852
cell3_01_22,20,83,63.0,down,594.716,-0.0694946883454333,0.8080040107006363
cell3_01_22,20,84,64.0,cell,740.618,-0.03038159827876605,740.618
cell3_01_22,20,84,64.0,up,643.371,0.0014444861256173657,0.8686947927271548
cell3_01_22,20,84,64.0,down,601.863,-0.05831234002725247,0.8126497060562935
cell3_01_22,20,85,65.0,cell,740.173,-0.030964193069556983,740.173
cell3_01_22,20,85,65.0,up,644.796,0.0036625817387691446,0.8711422870058757
cell3_01_22,20,85,65.0,down,606.483,-0.05108378969424646,0.8193800638499377
cell3_01_22,20,86,66.0,cell,744.206,-0.025684182302681546,744.206
cell3_01_22,20,86,66.0,up,648.025,0.008688708570254472,0.8707602464908909
cell3_01_22,20,86,66.0,down,601.471,-0.05892567157065913,0.8082049862538061
cell3_01_22,20,87,67.0,cell,737.804,-0.03406569207940772,737.804
cell3_01_22,20,87,67.0,up,636.13,-0.009826552705843147,0.8621937533545495
cell3_01_22,20,87,67.0,down,604.559,-0.054094121045048134,0.8194032561493296
cell3_01_22,20,88,68.0,cell,740.118,-0.031036199167295112,740.118
cell3_01_22,20,88,68.0,up,635.309,-0.011104487090683554,0.8583887974620262
cell3_01_22,20,88,68.0,down,599.92,-0.06135239918245413,0.8105734490986571
cell3_01_22,20,89,69.0,cell,734.983,-0.03775895029248872,734.983
cell3_01_22,20,89,69.0,up,647.212,0.007423226652014273,0.8805809113952296
cell3_01_22,20,89,69.0,down,597.797,-0.06467409016881162,0.813348063832769
cell3_01_22,20,90,70.0,cell,742.438,-0.027998851044520347,742.438
